,generation,avg_profit,avg_drawdown,num_trades,best
182,183,-9200.767800971651,36.03007621965027,-404.12,-158575.75723535568
183,184,-9349.509473598193,36.66137482232031,-410.12,-158575.75723535568
184,185,-9349.509473598193,36.661374822320305,-410.12,-158575.75723535568
185,186,-9387.471718783818,37.05536997229109,-416.81,-158575.75723535568
186,187,-9370.294215816182,37.40253846348172,-417.9,-158575.75723535568
187,188,-9317.934308416625,37.35150878868489,-417.91,-158575.75723535568
188,189,-9318.505999347148,37.35782170865747,-417.97,-158575.75723535568
189,190,-9208.005222140568,37.87077648907057,-427.05,-158575.75723535568
190,191,-9208.188363019355,37.8707772784937,-427.04,-158575.75723535568
191,192,-9207.782537754045,37.870772905455745,-427.03,-158575.75723535568
192,193,-8913.135635772718,37.680911999371304,-422.37,-158575.75723535568
193,194,-7415.122260715855,37.58616159651994,-423.41,-165704.2239109462
194,195,-7415.122260715855,37.58616159651994,-423.41,-165704.2239109462
195,196,-7387.0978168730935,37.229161238335884,-420.14,-165704.2239109462
196,197,-7322.35165931822,37.02517205110364,-417.37,-165704.2239109462
197,198,-7322.35165931822,37.025172051103645,-417.37,-165704.2239109462
198,199,-7322.35165931822,37.025172051103645,-417.37,-165704.2239109462
199,200,-7323.023718184684,37.02517230502777,-417.43,-165704.2239109462
